Benchmark Type,Test Name,Kernel ID,Thread block Limit SM,Thread block limit registers,Thread block limit shared memory,Thread block limit warps,Theoretical max active warps per SM,Theoretical occupancy,Achieved active warps per SM,Achieved occupancy,Unified L1 cache hit rate,Unified L1 cache hit rate for read transactions (global memory accesses),L2 cache hit rate,GMEM read requests,GMEM write requests,GMEM total requests,GMEM read transactions,GMEM write transactions,GMEM total transactions,Number of read transactions per read requests,Number of write transactions per write requests,L2 read transactions,L2 write transactions,L2 total transactions,DRAM total transactions,Total number of global atomic requests,Total number of global reduction requests,Global memory atomic and reduction transactions,GPU active cycles,SM active cycles,Warp instructions executed,Instructions executed per clock cycle (IPC),Total instructions executed per seconds (MIPS),Kernel execution time (ns),Unified L1 cache total requests,Unified L2 cache total requests
standard,window-128.none,137,32.0,2.0,2.0,16.0,8.0,12.5,7.841246275076848,12.251947304807576,22.021871032098193,0.0,75.95761554020815,651264.0,163840.0,815104.0,10420224.0,2129920.0,12550144.0,16.0,13.0,10754688.0,4958208.0,15712896.0,6034728.0,0.0,0.0,0.0,698658.0,658804.3392857143,52926976.0,1.3574753588628174,1296.595234959518,728928.0,2365184.0,3938153.0
standard,window-128.none,138,32.0,2.0,2.0,16.0,8.0,12.5,7.844585941837805,12.25716553412157,21.96823502607722,0.0,75.86575036928397,651264.0,163840.0,815104.0,10420224.0,2129920.0,12550144.0,16.0,13.0,10760176.0,4958208.0,15718384.0,6041896.0,0.0,0.0,0.0,678330.0,672071.9464285715,52926976.0,1.3952392024248446,1297.1646913409838,728608.0,2365184.0,3938300.0
standard,window-128.none,139,32.0,2.0,2.0,16.0,8.0,12.5,7.842505964777882,12.25391556996544,21.96680039491289,0.0,75.97258900471722,651264.0,163840.0,815104.0,10420224.0,2129920.0,12550144.0,16.0,13.0,10761652.0,4958208.0,15719860.0,6046316.0,0.0,0.0,0.0,687877.0,660514.3571428572,52926976.0,1.3787868004451969,1299.7906463558008,727136.0,2365184.0,3938764.0
standard,window-128.none,140,32.0,2.0,2.0,16.0,8.0,12.5,7.839746559319555,12.249603998936804,22.02197236292393,0.0,75.86828360799684,651264.0,163840.0,815104.0,10420224.0,2129920.0,12550144.0,16.0,13.0,10756168.0,4958208.0,15714376.0,6049268.0,0.0,0.0,0.0,689866.0,667059.4464285715,52926976.0,1.3760130965037807,1282.296828773623,737056.0,2365184.0,3937698.0
standard,window-128.none,141,32.0,2.0,2.0,16.0,8.0,12.5,7.844155483087179,12.256492942323717,21.960544549724208,0.0,75.95464659692894,651264.0,163840.0,815104.0,10420224.0,2129920.0,12550144.0,16.0,13.0,10756376.0,4958208.0,15714584.0,6042892.0,0.0,0.0,0.0,690885.0,652567.0714285715,52926976.0,1.3705367937778166,1292.5664270084399,731200.0,2365184.0,3938677.0
standard,window-128.none,142,32.0,2.0,2.0,16.0,8.0,12.5,7.845236066870973,12.258181354485895,22.02436163713069,0.0,75.88799232459232,651264.0,163840.0,815104.0,10420224.0,2129920.0,12550144.0,16.0,13.0,10752580.0,4958208.0,15710788.0,6049536.0,0.0,0.0,0.0,690045.0,659544.125,52926976.0,1.3720822726070794,1270.7659778479845,743744.0,2365184.0,3937896.0
standard,window-128.full,0,32.0,4.0,32.0,8.0,32.0,50.0,27.813588747593446,43.45873241811476,50.0,0.0,100.02941574723,0.0,65536.0,65536.0,0.0,131072.0,131072.0,0.0,2.0,0.0,131072.0,131072.0,8.0,0.0,0.0,0.0,22327.0,20016.035714285714,2884608.0,2.307730708429602,2123.633622314361,24256.0,65536.0,59665.0
standard,window-128.full,1,32.0,4.0,32.0,8.0,32.0,50.0,27.683709667922752,43.2557963561293,50.0,0.0,99.931650893796,0.0,16384.0,16384.0,0.0,32768.0,32768.0,0.0,2.0,0.0,32768.0,32768.0,8.0,0.0,0.0,0.0,11920.0,9705.142857142857,1304064.0,1.954825363513716,1792.3997185080925,12992.0,16384.0,15603.0
standard,window-128.full,2,32.0,4.0,32.0,8.0,32.0,50.0,27.684157477997775,43.25649605937152,50.0,0.0,102.87803851415343,0.0,16384.0,16384.0,0.0,32768.0,32768.0,0.0,2.0,0.0,32768.0,32768.0,4.0,0.0,0.0,0.0,11947.0,9708.839285714286,1304064.0,1.9509357748754543,1787.9957879957879,13024.0,16384.0,15591.0
standard,window-128.full,3,32.0,2.0,2.0,16.0,8.0,12.5,7.223435288005715,11.286617637508929,28.19162628443625,0.0,78.08484749887306,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,793660.0,356352.0,1150012.0,199516.0,0.0,0.0,0.0,77531.0,54996.42857142857,3976192.0,0.9158778274289399,716.4537109645277,99104.0,184832.0,287934.0
standard,window-128.full,4,32.0,2.0,2.0,16.0,8.0,12.5,7.22329215753803,11.286393996153171,29.284540897554468,0.0,77.90205514937907,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794188.0,356352.0,1150540.0,199404.0,0.0,0.0,0.0,79071.0,54961.78571428572,3976192.0,0.8980784398402328,726.3034837502922,97760.0,184832.0,288039.0
standard,window-128.full,5,32.0,2.0,2.0,16.0,8.0,12.5,7.190886806354995,11.23576063492968,29.241795984066837,0.0,78.12817355518085,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794336.0,356352.0,1150688.0,199284.0,0.0,0.0,0.0,77622.0,55160.21428571428,3976192.0,0.9148364302671073,718.3092077880034,98848.0,184832.0,288122.0
standard,window-128.full,6,32.0,2.0,2.0,16.0,8.0,12.5,7.182706175216739,11.222978398776155,29.26904425385163,0.0,77.92174002475124,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794020.0,356352.0,1150372.0,199212.0,0.0,0.0,0.0,77861.0,55048.96428571428,3976192.0,0.912036743947497,718.541820873427,98816.0,184832.0,288066.0
standard,window-128.full,7,32.0,2.0,2.0,16.0,8.0,12.5,7.2284160580672925,11.294400090730145,29.286174312410918,0.0,77.7821868290164,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794248.0,356352.0,1150600.0,199248.0,0.0,0.0,0.0,78675.0,55029.75,3976192.0,0.9026222907883398,717.8444331469241,98912.0,184832.0,288177.0
standard,window-128.full,8,32.0,2.0,2.0,16.0,8.0,12.5,7.192913808081276,11.238927825126993,29.26104310822348,0.0,77.91860995553981,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794136.0,356352.0,1150488.0,199336.0,0.0,0.0,0.0,78414.0,55110.19642857143,3976192.0,0.9056068844664488,711.4001740484586,99808.0,184832.0,288082.0
standard,window-128.full,9,32.0,2.0,2.0,16.0,8.0,12.5,7.2081440161285615,11.262725025200877,29.253179226565397,0.0,77.80904747025238,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794404.0,356352.0,1150756.0,199328.0,0.0,0.0,0.0,78906.0,55093.03571428572,3976192.0,0.8999737444886059,717.1483978206667,99008.0,184832.0,288049.0
standard,window-128.full,10,32.0,2.0,2.0,16.0,8.0,12.5,7.2275206463568455,11.29300100993257,29.242729624510545,0.0,77.9160563637317,49152.0,10240.0,59392.0,786432.0,133120.0,919552.0,16.0,13.0,794184.0,356352.0,1150536.0,199264.0,0.0,0.0,0.0,78473.0,55042.57142857143,3976192.0,0.904954752171354,715.068367018093,99296.0,184832.0,288206.0
standard,window-128.full,11,32.0,4.0,32.0,8.0,32.0,50.0,27.79012299935232,43.422067186488,50.0,0.0,99.83633037983702,0.0,131072.0,131072.0,0.0,262144.0,262144.0,0.0,2.0,0.0,262144.0,262144.0,4.0,0.0,0.0,0.0,38441.0,36145.66071428572,5346816.0,2.4843097915932932,2296.931705707687,41568.0,131072.0,118975.0
standard,window-128.full,12,32.0,4.0,32.0,8.0,32.0,50.0,27.745370849350554,43.35214195211024,50.0,0.0,100.0360266236749,0.0,32768.0,32768.0,0.0,65536.0,65536.0,0.0,2.0,0.0,65536.0,65536.0,4.0,0.0,0.0,0.0,15487.0,13290.19642857143,1832960.0,2.1151165474267253,1933.5673778017822,16928.0,32768.0,30389.0
standard,window-128.full,13,32.0,4.0,32.0,8.0,32.0,50.0,27.74286785122735,43.34823101754273,50.0,0.0,99.94685833693616,0.0,32768.0,32768.0,0.0,65536.0,65536.0,0.0,2.0,0.0,65536.0,65536.0,4.0,0.0,0.0,0.0,15484.0,13293.05357142857,1832960.0,2.115629220097185,1937.2294372294373,16896.0,32768.0,30398.0
standard,window-128.full,14,32.0,2.0,2.0,16.0,8.0,12.5,7.440425152123633,11.625664300193177,28.625348389394894,0.0,80.57122140604109,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729464.0,757760.0,2487224.0,459676.0,0.0,0.0,0.0,134423.0,112443.78571428571,8599040.0,1.1423682609354118,944.0431691071076,162656.0,405504.0,622898.0
standard,window-128.full,15,32.0,2.0,2.0,16.0,8.0,12.5,7.437390309575518,11.620922358711747,28.99629012410148,0.0,80.49015709651619,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1730064.0,757760.0,2487824.0,458588.0,0.0,0.0,0.0,131539.0,112451.21428571429,8599040.0,1.1674002650565967,965.7016358565965,159008.0,405504.0,622940.0
standard,window-128.full,16,32.0,2.0,2.0,16.0,8.0,12.5,7.404647193727889,11.569761240199826,29.059294446502758,0.0,80.47513342609368,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1730196.0,757760.0,2487956.0,459040.0,0.0,0.0,0.0,139498.0,112498.0,8599040.0,1.1008126696688922,982.1063095725394,156352.0,405504.0,622864.0
standard,window-128.full,17,32.0,2.0,2.0,16.0,8.0,12.5,7.445746480399477,11.633978875624184,29.024607414864935,0.0,80.52826852790116,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1730180.0,757760.0,2487940.0,457896.0,0.0,0.0,0.0,138933.0,112057.41071428571,8599040.0,1.105285577266416,954.5596635312171,160864.0,405504.0,622776.0
standard,window-128.full,18,32.0,2.0,2.0,16.0,8.0,12.5,7.4249885692297966,11.601544639421558,29.01845525024743,0.0,80.58589046980757,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1728820.0,757760.0,2486580.0,457384.0,0.0,0.0,0.0,131246.0,112400.25,8599040.0,1.170037703912036,965.1189518446155,159104.0,405504.0,623192.0
standard,window-128.full,19,32.0,2.0,2.0,16.0,8.0,12.5,7.437981377060185,11.621845901656538,29.000146220586885,0.0,80.4526784343822,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729496.0,757760.0,2487256.0,458328.0,0.0,0.0,0.0,137948.0,112372.92857142857,8599040.0,1.113180073612719,946.8372984552935,162176.0,405504.0,622828.0
standard,window-128.full,20,32.0,2.0,2.0,16.0,8.0,12.5,7.443898832809945,11.63109192626554,29.034183925980255,0.0,80.63272371419178,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729132.0,757760.0,2486892.0,458164.0,0.0,0.0,0.0,131164.0,112175.69642857143,8599040.0,1.1707736818816161,986.5484022556391,155648.0,405504.0,622768.0
standard,window-128.full,21,32.0,2.0,2.0,16.0,8.0,12.5,7.474719137473541,11.679248652302409,29.03880827667034,0.0,80.44106603382309,106496.0,20480.0,126976.0,1703936.0,266240.0,1970176.0,16.0,13.0,1729924.0,757760.0,2487684.0,458336.0,0.0,0.0,0.0,134581.0,111774.625,8599040.0,1.1410524863124762,985.7377626481981,155776.0,405504.0,622861.0
standard,window-128.full,22,32.0,4.0,32.0,8.0,32.0,50.0,27.793695438350127,43.427649122422075,49.99217972144549,0.0,99.68006618156033,0.0,262144.0,262144.0,0.0,524288.0,524288.0,0.0,2.0,0.0,524288.0,524288.0,164384.0,0.0,0.0,0.0,68310.0,65921.08928571429,9918464.0,2.593131633837033,2406.459627329193,73600.0,262144.0,236385.0
standard,window-128.full,23,32.0,4.0,32.0,8.0,32.0,50.0,27.814694466929105,43.460460104576725,50.0,0.0,99.0983359948159,0.0,65536.0,65536.0,0.0,131072.0,131072.0,0.0,2.0,0.0,131072.0,131072.0,4.0,0.0,0.0,0.0,22332.0,20009.23214285714,2884608.0,2.307834101382489,2132.071901608326,24160.0,65536.0,59548.0
standard,window-128.full,24,32.0,4.0,32.0,8.0,32.0,50.0,27.820057257509806,43.46883946485907,50.0,0.0,100.9753106798406,0.0,65536.0,65536.0,0.0,131072.0,131072.0,0.0,2.0,0.0,131072.0,131072.0,8.0,0.0,0.0,0.0,22288.0,20016.089285714286,2884608.0,2.312392581381628,2132.071901608326,24160.0,65536.0,59539.0
standard,window-128.full,25,32.0,2.0,2.0,16.0,8.0,12.5,7.6411456399186255,11.939290062372852,28.279670094375835,0.0,81.50364606193706,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3619960.0,1560576.0,5180536.0,1165568.0,0.0,0.0,0.0,246214.0,226245.98214285713,17844736.0,1.2942539496544083,1151.613276280791,276704.0,846848.0,1296984.0
standard,window-128.full,26,32.0,2.0,2.0,16.0,8.0,12.5,7.653147177680136,11.958042465125212,28.43871023719537,0.0,81.50777150636753,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3618396.0,1560576.0,5178972.0,1166668.0,0.0,0.0,0.0,243526.0,227791.9642857143,17844736.0,1.3085319894424214,1172.2189523248967,271840.0,846848.0,1296769.0
standard,window-128.full,27,32.0,2.0,2.0,16.0,8.0,12.5,7.633541199466979,11.927408124167155,28.46230978538649,0.0,81.49103502450095,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3618640.0,1560576.0,5179216.0,1166128.0,0.0,0.0,0.0,246185.0,227785.10714285713,17844736.0,1.2944103567127105,1164.1337386018238,273728.0,846848.0,1296980.0
standard,window-128.full,28,32.0,2.0,2.0,16.0,8.0,12.5,7.636177825039932,11.931527851624894,28.42529574066001,0.0,81.53492366728815,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617936.0,1560576.0,5178512.0,1165072.0,0.0,0.0,0.0,240893.0,227975.2857142857,17844736.0,1.3228168639888416,1158.715382825227,275008.0,846848.0,1297083.0
standard,window-128.full,29,32.0,2.0,2.0,16.0,8.0,12.5,7.655561403688323,11.961814693263005,28.462935196754202,0.0,81.42249681518201,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617156.0,1560576.0,5177732.0,1167488.0,0.0,0.0,0.0,243781.0,228569.76785714287,17844736.0,1.3071538302188257,1168.505045763905,272704.0,846848.0,1297429.0
standard,window-128.full,30,32.0,2.0,2.0,16.0,8.0,12.5,7.647739848578371,11.949593513403704,28.421345727367374,0.0,81.54133707417532,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617936.0,1560576.0,5178512.0,1166796.0,0.0,0.0,0.0,242320.0,228548.2142857143,17844736.0,1.3150404532914597,1158.7153828252267,275008.0,846848.0,1297473.0
standard,window-128.full,31,32.0,2.0,2.0,16.0,8.0,12.5,7.638707277222082,11.935480120659502,28.456698840383005,0.0,81.48661314872932,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617456.0,1560576.0,5178032.0,1166704.0,0.0,0.0,0.0,243773.0,226747.875,17844736.0,1.3071913656846679,1156.8308550185873,275456.0,846848.0,1296861.0
standard,window-128.full,32,32.0,2.0,2.0,16.0,8.0,12.5,7.647220966279755,11.948782759812117,28.45535261881933,0.0,81.42188712403319,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3619180.0,1560576.0,5179756.0,1164672.0,0.0,0.0,0.0,245186.0,227766.4107142857,17844736.0,1.2996725898236716,1165.6326817277302,273376.0,846848.0,1297026.0
standard,window-128.full,33,32.0,2.0,2.0,16.0,8.0,12.5,7.635924658815378,11.931132279399028,28.43728596501102,0.0,81.44496805097118,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617476.0,1560576.0,5178052.0,1167256.0,0.0,0.0,0.0,246094.0,227217.7857142857,17844736.0,1.2948876975794203,1158.4457887389483,275072.0,846848.0,1296667.0
standard,window-128.full,34,32.0,2.0,2.0,16.0,8.0,12.5,7.634643230835674,11.92913004818074,28.496058967228073,0.0,81.4863025781007,221184.0,40960.0,262144.0,3538944.0,532480.0,4071424.0,16.0,13.0,3617732.0,1560576.0,5178308.0,1166644.0,0.0,0.0,0.0,244171.0,226913.42857142858,17844736.0,1.3050860126205768,1158.4457887389483,275072.0,846848.0,1297191.0
standard,window-128.full,35,32.0,4.0,32.0,8.0,32.0,50.0,27.792089022315526,43.42513909736801,49.985885727800536,0.0,99.80580704919876,0.0,524288.0,524288.0,0.0,1048576.0,1048576.0,0.0,2.0,0.0,1048576.0,1048576.0,682264.0,0.0,0.0,0.0,127936.0,125400.33928571429,19055616.0,2.659935175336477,2472.9568106312295,137600.0,524288.0,471138.0
standard,window-128.full,36,32.0,4.0,32.0,8.0,32.0,50.0,27.817901594729463,43.46547124176479,50.0,0.0,99.79039774523108,0.0,131072.0,131072.0,0.0,262144.0,262144.0,0.0,2.0,0.0,262144.0,262144.0,4.0,0.0,0.0,0.0,38446.0,36114.5,5346816.0,2.4839704756453806,2304.026475455047,41440.0,131072.0,118911.0
standard,window-128.full,37,32.0,4.0,32.0,8.0,32.0,50.0,27.80477038788689,43.44495373107327,50.0,0.0,100.09370466382859,0.0,131072.0,131072.0,0.0,262144.0,262144.0,0.0,2.0,0.0,262144.0,262144.0,4.0,0.0,0.0,0.0,38394.0,36126.142857142855,5346816.0,2.4873354124643656,2302.248677248677,41472.0,131072.0,118827.0
standard,window-128.full,38,32.0,2.0,2.0,16.0,8.0,12.5,7.795612989531849,12.180645296143513,27.945704676813193,0.0,81.99674269750497,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7405704.0,3166208.0,10571912.0,2624196.0,0.0,0.0,0.0,469959.0,454603.4285714286,36336128.0,1.3806944516007047,1244.8954532697164,521216.0,1729536.0,2646393.0
standard,window-128.full,39,32.0,2.0,2.0,16.0,8.0,12.5,7.790406751833953,12.172510549740553,28.04461216128117,0.0,81.83043149470043,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7399376.0,3166208.0,10565584.0,2626180.0,0.0,0.0,0.0,467867.0,450899.71428571426,36336128.0,1.386863680818509,1230.7652287014955,527200.0,1729536.0,2646472.0
standard,window-128.full,40,32.0,2.0,2.0,16.0,8.0,12.5,7.793999342931733,12.178123973330832,28.062327312225626,0.0,81.87291710997387,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7400988.0,3166208.0,10567196.0,2621656.0,0.0,0.0,0.0,470249.0,453964.5714285714,36336128.0,1.3798378362080232,1238.7352399570614,523808.0,1729536.0,2646978.0
standard,window-128.full,41,32.0,2.0,2.0,16.0,8.0,12.5,7.7910097312423074,12.173452705066106,28.027021923612168,0.0,81.78371680467801,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7401440.0,3166208.0,10567648.0,2626200.0,0.0,0.0,0.0,470453.0,452830.89285714284,36336128.0,1.3792446278504704,1249.4212300731492,519328.0,1729536.0,2646952.0
standard,window-128.full,42,32.0,2.0,2.0,16.0,8.0,12.5,7.794248339816746,12.178513030963666,28.032328587876187,0.0,81.8639961835434,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7403480.0,3166208.0,10569688.0,2626096.0,0.0,0.0,0.0,464527.0,453731.10714285716,36336128.0,1.3968287455394934,1256.855956291895,516256.0,1729536.0,2647078.0
standard,window-128.full,43,32.0,2.0,2.0,16.0,8.0,12.5,7.7994739558752215,12.186678056055033,28.062917796874633,0.0,81.90386464550784,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7400348.0,3166208.0,10566556.0,2625108.0,0.0,0.0,0.0,466062.0,453241.4464285714,36336128.0,1.3922251914781834,1246.3493234284308,520608.0,1729536.0,2646858.0
standard,window-128.full,44,32.0,2.0,2.0,16.0,8.0,12.5,7.796701864472649,12.182346663238514,28.068480819380564,0.0,81.92831272295511,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7399164.0,3166208.0,10565372.0,2626184.0,0.0,0.0,0.0,468167.0,452138.5714285714,36336128.0,1.3859579488962608,1236.9971414627341,524544.0,1729536.0,2646569.0
standard,window-128.full,45,32.0,2.0,2.0,16.0,8.0,12.5,7.795852646455649,12.18101976008695,28.052513690212695,0.0,81.84268457217733,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7404644.0,3166208.0,10570852.0,2625264.0,0.0,0.0,0.0,475943.0,452516.625,36336128.0,1.3633340814835375,1252.6630717771757,517984.0,1729536.0,2647183.0
standard,window-128.full,46,32.0,2.0,2.0,16.0,8.0,12.5,7.8023460571149865,12.191165714242166,28.117070455923304,0.0,81.9097481723951,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7398380.0,3166208.0,10564588.0,2622024.0,0.0,0.0,0.0,472124.0,454563.58928571426,36336128.0,1.3743600450553697,1255.2220591096411,516928.0,1729536.0,2646605.0
standard,window-128.full,47,32.0,2.0,2.0,16.0,8.0,12.5,7.8000651485764765,12.187601794650744,28.040159552211303,0.0,81.84340918771684,450560.0,81920.0,532480.0,7208960.0,1064960.0,8273920.0,16.0,13.0,7402536.0,3166208.0,10568744.0,2626976.0,0.0,0.0,0.0,467935.0,454455.71428571426,36336128.0,1.3866658443989024,1253.050126242562,517824.0,1729536.0,2646684.0
standard,window-128.full,48,32.0,4.0,32.0,8.0,32.0,50.0,27.78740334478397,43.41781772622495,49.9875546807275,0.0,99.95051380684957,0.0,1048576.0,1048576.0,0.0,2097152.0,2097152.0,0.0,2.0,0.0,2097152.0,2097152.0,1724804.0,0.0,0.0,0.0,249217.0,246820.3392857143,37688832.0,2.700609558433429,2509.451650842893,268192.0,1048576.0,941200.0
standard,window-128.full,49,32.0,4.0,32.0,8.0,32.0,50.0,27.791504741409902,43.424226158452974,49.9952314647033,0.0,99.4441731034774,0.0,262144.0,262144.0,0.0,524288.0,524288.0,0.0,2.0,0.0,524288.0,524288.0,163444.0,0.0,0.0,0.0,68252.0,65919.96428571429,9918464.0,2.595373553548598,2405.413795244304,73632.0,262144.0,236294.0
standard,window-128.full,50,32.0,4.0,32.0,8.0,32.0,50.0,27.787942060518326,43.418659469559884,49.99465938308245,0.0,99.9822678780802,0.0,262144.0,262144.0,0.0,524288.0,524288.0,0.0,2.0,0.0,524288.0,524288.0,164040.0,0.0,0.0,0.0,68245.0,65921.0,9918464.0,2.595620781790157,2408.554022131046,73536.0,262144.0,236264.0
standard,window-128.full,51,32.0,2.0,2.0,16.0,8.0,12.5,7.8624577316139295,12.285090205646764,27.83649659415346,0.0,80.73348943251565,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14969120.0,6377472.0,21346592.0,5849592.0,0.0,0.0,0.0,925939.0,908422.3035714285,73318912.0,1.413990295470115,1299.3290173892924,1007648.0,3494912.0,5347809.0
standard,window-128.full,52,32.0,2.0,2.0,16.0,8.0,12.5,7.862057910864479,12.284465485725748,27.883044461625232,0.0,80.67641360452535,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14974552.0,6377472.0,21352024.0,5868024.0,0.0,0.0,0.0,918923.0,904596.4821428572,73318912.0,1.4247954702180485,1295.1337858431648,1010912.0,3494912.0,5346643.0
standard,window-128.full,53,32.0,2.0,2.0,16.0,8.0,12.5,7.863025288381845,12.285977013096632,27.85381676586675,0.0,80.67649902440017,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14970560.0,6377472.0,21348032.0,5868404.0,0.0,0.0,0.0,920705.0,906901.5,73318912.0,1.4220320013927277,1302.8873492523462,1004896.0,3494912.0,5347473.0
standard,window-128.full,54,32.0,2.0,2.0,16.0,8.0,12.5,7.8616869328656005,12.2838858326025,27.856095174463917,0.0,80.68326839311503,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14965208.0,6377472.0,21342680.0,5855316.0,0.0,0.0,0.0,915766.0,902264.7142857143,73318912.0,1.4297030401101223,1289.3382733612145,1015456.0,3494912.0,5345285.0
standard,window-128.full,55,32.0,2.0,2.0,16.0,8.0,12.5,7.863260746529,12.286344916451561,27.86702143986526,0.0,80.72572719397799,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14969152.0,6377472.0,21346624.0,5857196.0,0.0,0.0,0.0,926582.0,908338.5535714285,73318912.0,1.413016682362588,1297.927590285551,1008736.0,3494912.0,5346307.0
standard,window-128.full,56,32.0,2.0,2.0,16.0,8.0,12.5,7.866142622352892,12.290847847426393,27.850502149086154,0.0,80.781073244912,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14968820.0,6377472.0,21346292.0,5848436.0,0.0,0.0,0.0,920335.0,921459.6964285715,73318912.0,1.4226006083822764,1291.49531024531,1013760.0,3494912.0,5347168.0
standard,window-128.full,57,32.0,2.0,2.0,16.0,8.0,12.5,7.861152246396201,12.283050384994064,27.854295672654732,0.0,80.68869677432258,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14970904.0,6377472.0,21348376.0,5850044.0,0.0,0.0,0.0,919620.0,903824.2321428572,73318912.0,1.4237097720290706,1304.7570453655026,1003456.0,3494912.0,5345764.0
standard,window-128.full,58,32.0,2.0,2.0,16.0,8.0,12.5,7.86287147800741,12.285736684386578,27.88223480888108,0.0,80.70450280052489,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14965180.0,6377472.0,21342652.0,5853988.0,0.0,0.0,0.0,929325.0,909865.6785714285,73318912.0,1.4088365105130507,1280.1805828714464,1022720.0,3494912.0,5346321.0
standard,window-128.full,59,32.0,2.0,2.0,16.0,8.0,12.5,7.8647761056638705,12.288712665099798,27.873708456928842,0.0,80.75396790107501,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14970956.0,6377472.0,21348428.0,5853116.0,0.0,0.0,0.0,925634.0,912527.0714285715,73318912.0,1.4144543015289375,1307.0495297118944,1001696.0,3494912.0,5346202.0
standard,window-128.full,60,32.0,2.0,2.0,16.0,8.0,12.5,7.862887040015062,12.285761000023534,27.84845402435468,0.0,80.63179726548766,909312.0,163840.0,1073152.0,14548992.0,2129920.0,16678912.0,16.0,13.0,14965216.0,6377472.0,21342688.0,5850708.0,0.0,0.0,0.0,924233.0,907485.0714285715,73318912.0,1.416608751394652,1300.15480086979,1007008.0,3494912.0,5346256.0
standard,window-128.full,61,32.0,4.0,32.0,8.0,32.0,50.0,27.80976839446088,43.452763116345125,50.0,0.0,100.09916412129832,0.0,65536.0,65536.0,0.0,131072.0,131072.0,0.0,2.0,0.0,131072.0,131072.0,4.0,0.0,0.0,0.0,22266.0,20018.64285714286,2884608.0,2.3146005748371534,2134.899583175445,24128.0,65536.0,59635.0
standard,window-128.full,62,32.0,4.0,32.0,8.0,32.0,50.0,27.653880381860173,43.20918809665652,50.0,0.0,102.52493327714566,0.0,16384.0,16384.0,0.0,32768.0,32768.0,0.0,2.0,0.0,32768.0,32768.0,4.0,0.0,0.0,0.0,11986.0,9711.857142857143,1304064.0,1.9448257348664488,1796.8253968253964,12960.0,16384.0,15570.0
